,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
33,7.075071e-05,7.200241e-05,8.0645084e-05,8.201599e-05,8.4102154e-05,7.760525e-05,8.702278e-05
34,7.9512596e-05,8.326769e-05,8.171797e-05,8.559227e-05,8.362532e-05,9.1552734e-05,9.441376e-05
35,5.4836273e-06,1.0371208e-05,1.5676022e-05,1.9192696e-05,2.104044e-05,2.4795532e-05,2.5987625e-05
36,7.2717667e-06,1.2695789e-05,1.6510487e-05,1.847744e-05,2.026558e-05,2.2947788e-05,2.4974346e-05
37,6.4969063e-06,7.1525574e-06,7.867813e-06,7.867813e-06,7.748604e-06,9.23872e-06,9.059906e-06
38,2.8192997e-05,3.2782555e-05,3.6478043e-05,3.361702e-05,3.3915043e-05,3.6597252e-05,4.0888786e-05
39,1.66893e-05,1.8298626e-05,1.859665e-05,1.835823e-05,1.8119812e-05,1.9490719e-05,1.9848347e-05
40,3.2186508e-06,9.417534e-06,1.9133091e-05,2.2888184e-05,2.7775764e-05,3.2424927e-05,3.260374e-05
41,2.5629997e-06,6.4969063e-06,1.0848045e-05,1.3768673e-05,1.5199184e-05,1.7762184e-05,2.026558e-05
42,3.5762787e-07,1.3709068e-06,1.4305115e-06,1.5497208e-06,8.34465e-07,5.9604645e-07,1.66893e-06
43,-7.1525574e-07,-3.5762787e-07,-4.7683716e-07,-5.9604645e-07,-4.7683716e-07,-1.1920929e-07,-3.5762787e-07
44,3.4332275e-05,3.7670135e-05,3.916025e-05,4.0888786e-05,4.1544437e-05,3.8683414e-05,4.386902e-05
45,4.172325e-07,7.748604e-07,5.9604645e-08,-1.1920929e-07,4.172325e-07,-1.1920929e-07,9.536743e-07
46,1.7285347e-06,7.688999e-06,1.50203705e-05,1.92523e-05,2.1398067e-05,2.5451183e-05,2.6524067e-05
47,0.00012379885,0.00012564659,0.00014019012,0.00013703108,0.00013697147,0.00014418364,0.00014483929
48,2.6464462e-05,2.9087067e-05,3.2305717e-05,3.2186508e-05,3.1530857e-05,3.4749508e-05,3.618002e-05
49,4.7385693e-05,5.2034855e-05,5.8054924e-05,5.763769e-05,5.8352947e-05,5.8054924e-05,6.41942e-05
50,-3.5762787e-07,-4.7683716e-07,-2.3841858e-07,-4.7683716e-07,-3.5762787e-07,-5.9604645e-07,-5.9604645e-07
51,-2.3841858e-07,0.0,-2.3841858e-07,-3.5762787e-07,-5.9604645e-07,-2.3841858e-07,1.1920929e-07
52,1.3709068e-06,5.3048134e-06,9.834766e-06,1.347065e-05,1.5377998e-05,1.8417835e-05,1.8537045e-05
53,1.2218952e-05,1.5556812e-05,1.7404556e-05,1.9788742e-05,2.104044e-05,2.2411346e-05,2.3126602e-05
54,1.1920929e-07,-9.536743e-07,-4.7683716e-07,-4.7683716e-07,-2.3841858e-07,-5.9604645e-07,-2.3841858e-07
55,1.2516975e-05,1.4066696e-05,1.5318394e-05,1.3947487e-05,1.4781952e-05,1.5258789e-05,1.6391277e-05
