,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm,dec_4_self_dot_ratio_norm,dec_5_self_dot_ratio_norm,dec_6_self_dot_ratio_norm,dec_7_self_dot_ratio_norm,dec_8_self_dot_ratio_norm,dec_9_self_dot_ratio_norm,dec_10_self_dot_ratio_norm,dec_11_self_dot_ratio_norm,dec_12_self_dot_ratio_norm,dec_13_self_dot_ratio_norm,dec_14_self_dot_ratio_norm,dec_15_self_dot_ratio_norm
12100,0.014392851,0.01439377,0.014391274,0.014392902,0.014395985,0.014392409,0.01439098,0.014393091,0.014394826,0.014391316,0.01438965,0.014389455,0.0143922,0.014390352,0.014393879,0.014396789
12101,0.014392789,0.014388177,0.014391965,0.014391174,0.014392108,0.014388355,0.014392993,0.014385969,0.014388741,0.014390435,0.014390529,0.014395753,0.014393062,0.014388279,0.014391014,0.014390284
12102,0.014322929,0.014321028,0.014322171,0.014317897,0.014327965,0.014320065,0.014322401,0.01432207,0.014324706,0.014323837,0.014319906,0.01432593,0.0143250665,0.0143231815,0.014320941,0.014320441
12103,0.014390429,0.0143901035,0.014388241,0.014392934,0.014387483,0.014389963,0.01439204,0.014387712,0.014388397,0.014387321,0.014385943,0.014387503,0.014391768,0.014388263,0.014388415,0.014384839
12104,0.014319642,0.014320209,0.014317199,0.014320366,0.014317988,0.014319567,0.014318106,0.014320714,0.01432256,0.014320223,0.01432028,0.014317502,0.014318156,0.014321149,0.014316711,0.014320585
12105,0.014319097,0.014316287,0.014323257,0.014318941,0.014317518,0.014319455,0.014318361,0.014321192,0.014319866,0.014321797,0.014313159,0.014319768,0.0143197905,0.014319157,0.0143235205,0.014317033
12106,0.014381875,0.014381684,0.014382574,0.014383874,0.014380302,0.014380543,0.014380728,0.014379322,0.01438237,0.014387066,0.014380087,0.014384435,0.01438321,0.014379447,0.014384577,0.014381577
12107,0.014383434,0.01438801,0.014386965,0.014386552,0.014387485,0.014387135,0.014388673,0.014385573,0.014384319,0.0143864015,0.014384008,0.014388304,0.01438877,0.014386963,0.014390225,0.014386589
12108,0.014370356,0.014369833,0.014366755,0.014367571,0.014368462,0.0143627385,0.01436458,0.014361721,0.014368056,0.014367963,0.014366154,0.014365947,0.014367811,0.014370183,0.014367003,0.01436242
12109,0.014384054,0.01438063,0.014382963,0.01438261,0.014382508,0.01438284,0.014379378,0.014384355,0.014378961,0.014381064,0.014382802,0.014380111,0.014379811,0.014381441,0.014381951,0.014381165
12110,0.014381835,0.014380922,0.014380367,0.01438009,0.014381339,0.014380928,0.014379753,0.014381603,0.014383852,0.014381057,0.014380315,0.014380794,0.01438208,0.014380007,0.01438207,0.01438479
12111,0.014427373,0.014427723,0.01443092,0.014425984,0.014430161,0.014429769,0.01442777,0.0144331185,0.014429855,0.014427601,0.014431082,0.014426041,0.014424947,0.014427871,0.014428843,0.014426837
12112,0.014274189,0.014278556,0.014280885,0.014275638,0.014276193,0.014275162,0.014276289,0.014280781,0.014277684,0.014274766,0.014278687,0.014279962,0.014276604,0.014278966,0.014278904,0.01427864
12113,0.014338958,0.014337759,0.014337323,0.014337525,0.014337746,0.014338464,0.014337359,0.014338581,0.014335642,0.014338012,0.0143400775,0.01433695,0.014338919,0.014337452,0.014336132,0.0143362
12114,0.014384217,0.014378691,0.014381295,0.014384028,0.014380964,0.0143848155,0.014376105,0.014381782,0.014378193,0.014379709,0.014385019,0.014382231,0.014382948,0.014382289,0.014385362,0.014382241
12115,0.014337614,0.014345644,0.01433983,0.014341169,0.014344414,0.014340503,0.014342938,0.014343336,0.014345133,0.014339389,0.014344696,0.0143456645,0.014342058,0.014344037,0.014338541,0.014343624
12116,0.014341791,0.014343272,0.014343519,0.014338474,0.014342127,0.014340795,0.014339954,0.01434201,0.014344022,0.014342255,0.0143440915,0.014338862,0.014339632,0.014339085,0.014342457,0.014341033
12117,0.014377785,0.014375886,0.01437987,0.014377152,0.01437906,0.014374957,0.014382514,0.014380324,0.014379678,0.01438189,0.014376666,0.0143797,0.014381095,0.014381256,0.014374336,0.01437976
12118,0.01437559,0.014374431,0.014372113,0.01437742,0.014374413,0.014371752,0.014374141,0.014372956,0.014372394,0.014371186,0.014372912,0.0143716065,0.014369626,0.014374021,0.014371279,0.014372665
12119,0.014359329,0.0143612595,0.0143594965,0.014361837,0.014360885,0.014359832,0.014361685,0.014359101,0.014360435,0.0143604595,0.014360367,0.014363147,0.014361195,0.014360989,0.0143596055,0.014362794
12120,0.0144414995,0.014445354,0.014447192,0.014441299,0.014443635,0.014445885,0.014445527,0.014440978,0.014440397,0.014445374,0.014444245,0.014439852,0.014439364,0.01444561,0.014447875,0.014441132
12121,0.014325632,0.014326514,0.014325002,0.014324536,0.01432358,0.014324057,0.014323842,0.014322448,0.014323497,0.014322317,0.0143278055,0.014325357,0.014321643,0.01432576,0.014323242,0.014323244
12122,0.014342425,0.014342104,0.014338854,0.014343636,0.014339483,0.014337844,0.01433929,0.014340041,0.014340011,0.014341116,0.014343236,0.014337748,0.014340545,0.014343528,0.014339777,0.014339796
12123,0.014311968,0.014309335,0.014317575,0.014312159,0.014311608,0.014312577,0.014308869,0.014309452,0.01431359,0.014311502,0.014314099,0.014311927,0.014304467,0.014314149,0.014308669,0.0143107055
12124,0.014400371,0.014398922,0.01440079,0.014399631,0.014400127,0.0144019155,0.014402528,0.014403413,0.014403184,0.014402958,0.014402283,0.0144010745,0.01440285,0.014403588,0.014399843,0.014402305
12125,0.014383079,0.014383115,0.014386616,0.014387529,0.014386071,0.014380622,0.014384939,0.014380337,0.0143839,0.014383761,0.014383375,0.014385831,0.014386955,0.0143799875,0.01438419,0.014383474
12126,0.014304901,0.014301567,0.01430733,0.014307594,0.0143090375,0.014310387,0.014305804,0.0143058095,0.01430852,0.01431121,0.014302992,0.014306683,0.014307549,0.014305316,0.014305761,0.01430898
12127,0.014455762,0.014463589,0.014454793,0.014458827,0.014460866,0.014460047,0.014459734,0.014455568,0.014456825,0.014456264,0.014458141,0.01445222,0.014453114,0.014456121,0.01445677,0.01446036
12128,0.014394867,0.014399047,0.014394005,0.014397139,0.014397157,0.014399256,0.014396679,0.014396482,0.014397227,0.01439681,0.014395798,0.014396621,0.014395768,0.014397823,0.014397864,0.014392896
12129,0.014247127,0.014248225,0.014243186,0.01424341,0.014241365,0.014243898,0.014241938,0.014247781,0.014242955,0.014247259,0.014241522,0.014244709,0.014245758,0.014241295,0.014242365,0.014245524
12130,0.0143149905,0.014321583,0.014314374,0.014320994,0.014312864,0.0143154785,0.014321592,0.014317808,0.0143198,0.014316966,0.01431495,0.014316699,0.014314037,0.014320805,0.0143170515,0.014316624
12131,0.014348037,0.014342342,0.014343072,0.014343992,0.0143445,0.014348618,0.014347492,0.014348565,0.014346934,0.014346942,0.014343679,0.014344396,0.014347431,0.014349386,0.014345744,0.014345323
12132,0.014265815,0.014265746,0.014273888,0.014267817,0.014268401,0.014266389,0.014272835,0.014269749,0.014266751,0.014266081,0.014272024,0.014270455,0.014266996,0.014264954,0.014270785,0.014271239
12133,0.014284331,0.014283806,0.014284483,0.014283114,0.0142843,0.0142827565,0.014282818,0.014282946,0.014284972,0.014284866,0.014286154,0.014285323,0.014283093,0.0142843425,0.014286947,0.0142848445
12134,0.014374411,0.014372748,0.014375936,0.0143754445,0.014373765,0.014377441,0.014371298,0.014372435,0.014373397,0.014375186,0.014375601,0.014376371,0.014373449,0.014375609,0.014377133,0.014374847
12135,0.01422978,0.014230743,0.014227086,0.014227462,0.014229587,0.014225796,0.014226079,0.014223771,0.014227086,0.014223999,0.014219832,0.0142265605,0.014227627,0.014220293,0.014222788,0.014226205
12136,0.014343896,0.014339369,0.014340452,0.014347283,0.014342295,0.014338611,0.014341366,0.014341076,0.014340516,0.014340786,0.014338928,0.014339822,0.014341482,0.014341393,0.014344956,0.014338723
12137,0.014220987,0.014212943,0.0142216645,0.014221395,0.0142203355,0.014218765,0.014216866,0.014220323,0.014221955,0.014224561,0.014220779,0.014221598,0.014217381,0.014217247,0.014219837,0.014225079
12138,0.014365796,0.014356789,0.014362145,0.014359995,0.014366467,0.014366392,0.014363897,0.014364121,0.01436222,0.014366536,0.014362268,0.01436474,0.014363261,0.014362062,0.014362205,0.01436669
12139,0.014261836,0.014264999,0.014262954,0.014264121,0.014261048,0.014264808,0.014265007,0.014262754,0.014268226,0.014261951,0.014266049,0.014263158,0.014265843,0.014266947,0.014267385,0.014261657
12140,0.014315927,0.0143190995,0.014316126,0.01431985,0.014319295,0.014318989,0.01432279,0.014320325,0.014318686,0.014320502,0.014323673,0.01431758,0.014316434,0.014316196,0.014320476,0.014319214
12141,0.014455961,0.014457418,0.014456835,0.014455184,0.014455861,0.014457421,0.014454154,0.014451332,0.014455472,0.014460812,0.014457139,0.014457626,0.014455517,0.01445286,0.014458024,0.014456219
12142,0.014137989,0.014135515,0.014136209,0.014135055,0.014135666,0.014140051,0.014136822,0.014137296,0.014138453,0.014138112,0.01413766,0.014142361,0.014137214,0.014134636,0.014136322,0.014137307
12143,0.014406668,0.014406297,0.014405916,0.014402779,0.014403669,0.014402987,0.014404277,0.014409359,0.014406934,0.014402769,0.014404718,0.014403176,0.014403481,0.014404763,0.01440994,0.014406417
12144,0.014414958,0.014416198,0.014419947,0.014418178,0.014415864,0.014412835,0.014418493,0.014411751,0.01441537,0.014417263,0.014409983,0.014418408,0.014415993,0.014416387,0.014414266,0.014415326
12145,0.014398241,0.014400082,0.014401774,0.014398626,0.01439935,0.014401442,0.014399211,0.014402456,0.014402353,0.01439832,0.014401647,0.014401951,0.014401591,0.014401615,0.01440061,0.014399322
12146,0.014309831,0.014309418,0.014305173,0.014310652,0.014311191,0.014309186,0.014311028,0.014308835,0.014308758,0.014312852,0.014315517,0.01431277,0.014312117,0.0143138645,0.0143104615,0.0143126855
12147,0.01427626,0.014272892,0.0142728705,0.014272752,0.014276441,0.014278184,0.014274525,0.0142646525,0.014273115,0.014275609,0.01426918,0.014279487,0.01427819,0.014273767,0.0142787695,0.014279495
12148,0.014437936,0.014439029,0.014441376,0.014442826,0.0144392075,0.014446274,0.014441851,0.014442092,0.014440948,0.014439289,0.01444418,0.014442112,0.014438456,0.014437978,0.014442449,0.014435165
12149,0.01434078,0.0143388705,0.014339371,0.0143399155,0.014339733,0.01433913,0.014340484,0.014338049,0.014337587,0.014340776,0.014340637,0.014341671,0.014337142,0.014338008,0.014339766,0.0143425595
12150,0.014273018,0.014273176,0.014278804,0.014276165,0.014278768,0.01427314,0.0142771965,0.014275826,0.014275536,0.014275453,0.014274529,0.014277246,0.014275855,0.014273584,0.014274625,0.014278165
12151,0.014279665,0.014287923,0.014283106,0.01428229,0.014282253,0.014280952,0.014286629,0.014284018,0.014281311,0.014280286,0.0142834615,0.014284243,0.014280594,0.014279544,0.014286275,0.014286405
12152,0.014520284,0.014516492,0.01451835,0.0145177655,0.014516451,0.014517642,0.014517342,0.014517199,0.014518428,0.0145188235,0.014514834,0.014514187,0.014514619,0.014515928,0.014518496,0.014515594
12153,0.014402615,0.014402621,0.014399603,0.014403004,0.01440299,0.014403734,0.014401873,0.014403666,0.014403381,0.014403258,0.014403499,0.014402681,0.01440429,0.014404181,0.014399965,0.014403146
12154,0.014350659,0.0143511975,0.014351812,0.0143491095,0.014349477,0.014350452,0.014356511,0.0143525,0.014352909,0.014347916,0.014348975,0.014350065,0.014349923,0.014354092,0.014349675,0.014350668
12155,0.014313729,0.01431623,0.0143181095,0.014317283,0.01431256,0.014318285,0.014312358,0.014318286,0.014316553,0.014313548,0.014313209,0.014314656,0.014315759,0.014314901,0.014317852,0.014317646
12156,0.014419943,0.014419644,0.014418634,0.014417185,0.014418867,0.014418414,0.014417778,0.014417377,0.014415675,0.014419351,0.014420207,0.014415423,0.014420271,0.014418654,0.014421518,0.014416053
12157,0.014408688,0.014406396,0.014412026,0.014407448,0.014410016,0.014409406,0.01440882,0.014406617,0.014409521,0.014410285,0.014406798,0.014409457,0.014408363,0.0144097395,0.014410208,0.014411253
12158,0.014387853,0.01438693,0.014384223,0.014383408,0.014385405,0.014381933,0.014387067,0.014387945,0.014384068,0.014383461,0.014385722,0.01438563,0.014386463,0.014386082,0.014385901,0.014382367
12159,0.014318993,0.014313742,0.014320121,0.014317171,0.014320431,0.014320969,0.014318878,0.0143185835,0.014322115,0.014321866,0.014318444,0.0143207535,0.014318341,0.014319618,0.014320251,0.014322297
12160,0.01430373,0.014305374,0.01430795,0.014305808,0.014313588,0.014310489,0.014308331,0.014307702,0.014308835,0.014306612,0.014303569,0.014306695,0.014309186,0.014310357,0.014309346,0.014311421
12161,0.014367629,0.014366927,0.014369474,0.014366629,0.014371407,0.01436702,0.014367993,0.014368365,0.014367763,0.01437031,0.014364556,0.0143674705,0.014368184,0.01436773,0.014368078,0.0143684335
12162,0.014327974,0.014329261,0.014328323,0.014330317,0.014324928,0.0143306,0.014330319,0.014328837,0.014324713,0.014329534,0.01432687,0.014326893,0.01432868,0.014328191,0.014333233,0.014324934
12163,0.0143440645,0.014338644,0.014346646,0.0143418545,0.014341633,0.014341959,0.0143404715,0.014342316,0.014343773,0.014343917,0.01434283,0.014343899,0.01434081,0.014343415,0.014344975,0.014344247
12164,0.014424911,0.01442543,0.014422914,0.014425368,0.01442146,0.014422909,0.014422235,0.01441891,0.014423742,0.014424123,0.014424899,0.014423884,0.014425143,0.014424979,0.014423397,0.014420975
12165,0.014331779,0.014332551,0.014333042,0.014333312,0.014332289,0.014335011,0.014334168,0.014335073,0.014334217,0.014334562,0.014335081,0.0143312905,0.01433109,0.014333495,0.014334559,0.014332729
12166,0.014410229,0.014407979,0.014407562,0.014407004,0.014409344,0.014412003,0.014410476,0.014411241,0.014410374,0.014411153,0.0144066615,0.014414272,0.014412506,0.014409242,0.014410234,0.014408542
12167,0.014333789,0.014328606,0.014331071,0.01432722,0.014331233,0.014331601,0.014330756,0.01432984,0.014330965,0.014334438,0.014327956,0.014329852,0.014332891,0.014333102,0.014332597,0.014331938
12168,0.014409382,0.014413084,0.014404897,0.0144113125,0.014410337,0.014411032,0.0144132115,0.014406187,0.014410208,0.014412433,0.014408817,0.014413763,0.014410812,0.014413633,0.014406489,0.014406266
12169,0.014339454,0.014343008,0.014338213,0.014337857,0.014341231,0.014337087,0.014341288,0.014340369,0.014340071,0.014339526,0.014342237,0.0143387,0.014340235,0.0143400775,0.0143387765,0.014333511
12170,0.014407067,0.0144165745,0.014415561,0.014409746,0.014413035,0.014410155,0.014412456,0.014412092,0.014413548,0.014412739,0.014414989,0.014411417,0.014415324,0.014412294,0.014411112,0.014412145
12171,0.014345555,0.014350565,0.014347585,0.014347436,0.014346078,0.014347672,0.014349343,0.014349824,0.014349473,0.0143446345,0.014348581,0.014347497,0.014345286,0.014348907,0.014346911,0.014349401
12172,0.014324187,0.014322398,0.014323346,0.014322108,0.01432456,0.014321878,0.014325319,0.01431679,0.014320424,0.014320787,0.014323461,0.014323271,0.014323277,0.014316832,0.014321973,0.014319495
12173,0.014340237,0.014341544,0.014340007,0.014342027,0.01433997,0.014337702,0.01433725,0.014340471,0.0143395765,0.0143379,0.014343134,0.014343138,0.014336795,0.014341538,0.014336218,0.014339286
12174,0.0143121155,0.014309912,0.014309932,0.014313001,0.014310127,0.014313435,0.0143081425,0.0143136345,0.014310448,0.014309442,0.014310921,0.014306587,0.014308277,0.014306504,0.014311407,0.014310945
12175,0.014366568,0.01436425,0.014365136,0.014363275,0.0143628735,0.014366617,0.014364483,0.014363571,0.014367695,0.014365619,0.014364501,0.014364351,0.014368005,0.014363902,0.01436742,0.014364619
12176,0.014391283,0.014392357,0.01439221,0.014394792,0.01439344,0.014392157,0.0143915145,0.014391461,0.01439276,0.014387216,0.014391033,0.014389573,0.014390695,0.014392336,0.014391925,0.014392787
12177,0.014380471,0.014376964,0.0143779935,0.0143763395,0.014378702,0.0143752135,0.014373574,0.01437985,0.014378619,0.014377576,0.014376064,0.014378828,0.0143769225,0.014377804,0.014377601,0.014378187
12178,0.0143995285,0.014397498,0.014397532,0.014398456,0.014400247,0.014398264,0.014399063,0.0143990265,0.014396176,0.014398103,0.014394745,0.014398417,0.014397464,0.0143977385,0.014399674,0.014397221
12179,0.014334462,0.014335117,0.014336446,0.01433626,0.014331518,0.014337704,0.014336439,0.014337578,0.01433416,0.014336465,0.0143375425,0.014333523,0.014334571,0.014335015,0.014336349,0.014335947
12180,0.014356872,0.014357864,0.014357794,0.014360016,0.014358409,0.014366137,0.014357716,0.014359999,0.014362965,0.014360759,0.01436144,0.01436097,0.014360585,0.01435563,0.014361613,0.014362154
12181,0.014377699,0.014378425,0.014378342,0.014376831,0.014378146,0.0143792,0.014376171,0.014377292,0.0143778995,0.014377033,0.014377042,0.01437607,0.014377861,0.014376541,0.014379259,0.014378792
12182,0.01430193,0.014300791,0.014297078,0.014299446,0.0143021485,0.014300897,0.014299673,0.014298822,0.01429705,0.01429578,0.014299009,0.01429791,0.014294482,0.014297178,0.014299098,0.014297306
12183,0.014294936,0.014298466,0.014298557,0.014297193,0.0142975,0.014299424,0.014301629,0.014301185,0.014302799,0.0143000055,0.014300052,0.014301493,0.014303574,0.014296638,0.014302296,0.014299954
12184,0.014316117,0.014317495,0.014320566,0.014316692,0.014322682,0.014317341,0.01431606,0.014323226,0.014322565,0.014326004,0.014322386,0.014319295,0.01431941,0.014316913,0.014318535,0.014321499
12185,0.014399969,0.014397257,0.0143974405,0.014399488,0.014397954,0.014396781,0.01439478,0.014397834,0.014394134,0.014399765,0.014396585,0.014393809,0.014395667,0.014393507,0.014396263,0.014394373
12186,0.014363275,0.014360004,0.014362973,0.014364525,0.014365864,0.01436338,0.014360695,0.014356261,0.014364829,0.014361617,0.01435852,0.01436146,0.014366055,0.014363182,0.014363811,0.014362701
12187,0.014319623,0.014317873,0.01431728,0.014319985,0.014318961,0.014319151,0.014317785,0.014319823,0.01431941,0.014315275,0.014322824,0.014316666,0.014319755,0.014320454,0.014319103,0.01431782
12188,0.014402833,0.0143986475,0.0144009935,0.014399159,0.014403452,0.0144018615,0.014401059,0.0144025255,0.014400529,0.014403037,0.014397519,0.014401401,0.0144023495,0.01439595,0.014403502,0.014401402
12189,0.014349527,0.014347896,0.014348292,0.014349794,0.0143485535,0.014347904,0.014350201,0.014349262,0.014351857,0.0143533,0.014346976,0.014350656,0.014351463,0.0143490415,0.014347953,0.014349974
12190,0.014286925,0.014289585,0.014292485,0.014292699,0.014290669,0.014289886,0.014290658,0.014292038,0.014290644,0.014289773,0.014287759,0.014287957,0.014286674,0.014290167,0.014294416,0.014289227
12191,0.014348552,0.014349911,0.01435028,0.014349469,0.014348585,0.014345755,0.014347113,0.014349416,0.014349243,0.014346169,0.014348943,0.0143492175,0.01435117,0.014352388,0.014351044,0.01434651
12192,0.014299162,0.014297672,0.014298313,0.014297014,0.014295384,0.014298089,0.01429089,0.014297098,0.014295111,0.01429618,0.014295701,0.0142991,0.014295923,0.014293707,0.01429278,0.01429549
12193,0.014390592,0.014391985,0.014395705,0.014398224,0.014393879,0.014391346,0.01439575,0.014399233,0.014395599,0.014394498,0.014397323,0.014397892,0.014394933,0.014394409,0.014401238,0.014395406
12194,0.0143031515,0.014295207,0.01430415,0.014299052,0.014306218,0.014299862,0.014297055,0.014303044,0.014297996,0.014298713,0.014299988,0.0143038705,0.014298089,0.014300927,0.014298125,0.014304362
12195,0.014375535,0.014374617,0.014376213,0.014369944,0.014375189,0.0143742375,0.014375462,0.014380814,0.014374565,0.014377259,0.014369397,0.0143786045,0.014373123,0.014366002,0.01437669,0.014377165
12196,0.014420632,0.014421171,0.014421671,0.014427306,0.014420511,0.014420956,0.014422419,0.014426397,0.014426993,0.014430848,0.014429832,0.014423357,0.014426081,0.014420053,0.014422919,0.014425964
12197,0.014448311,0.014448471,0.014446029,0.014443703,0.014443396,0.014447339,0.014451072,0.014451146,0.014447243,0.014451707,0.01444631,0.014449976,0.014446109,0.014448445,0.014447775,0.014449384
12198,0.014345076,0.014340831,0.014341961,0.014344594,0.014342945,0.01434386,0.014343833,0.014346001,0.014344328,0.014341707,0.014342616,0.014344392,0.014340045,0.0143463975,0.014343081,0.0143419765
12199,0.014308924,0.014309276,0.0143107055,0.014311364,0.0143091185,0.014311174,0.01430724,0.014315691,0.014309329,0.014312651,0.014309267,0.014311006,0.014311221,0.014307541,0.014310997,0.014311675
12200,0.014365146,0.0143674025,0.01436646,0.014362632,0.014362498,0.014361634,0.014364751,0.014365649,0.014362058,0.014364476,0.014368199,0.014365012,0.014367203,0.014367114,0.014366347,0.014362463
12201,0.014353043,0.01435329,0.014353092,0.014354742,0.0143593885,0.014352958,0.014351704,0.0143540455,0.014354325,0.014350335,0.014351956,0.014355312,0.014356478,0.014353971,0.014356853,0.014356034
12202,0.014378083,0.014376906,0.014374987,0.014377099,0.014378791,0.01438122,0.014379908,0.014379274,0.014374787,0.014377165,0.014379783,0.014375605,0.014376139,0.0143781295,0.014374878,0.014380424
12203,0.014442408,0.014442036,0.01444137,0.014441276,0.014439677,0.014442332,0.014441114,0.014440079,0.014442839,0.014440355,0.014442934,0.014444331,0.014441289,0.014444803,0.014441879,0.014443262
12204,0.014226387,0.014231598,0.014234338,0.0142339235,0.014236494,0.014233186,0.014235288,0.014234962,0.014231532,0.01423454,0.01423253,0.014233043,0.014232765,0.014232942,0.014235079,0.014234542
12205,0.014441314,0.014438575,0.014442568,0.014442151,0.014441551,0.014443223,0.014440925,0.0144410245,0.014441312,0.014442815,0.014441879,0.014442627,0.014440607,0.014440736,0.014436636,0.014441872
12206,0.014359099,0.014358594,0.014360568,0.014359533,0.014361604,0.014358531,0.0143596055,0.01436054,0.014358218,0.014360627,0.014358264,0.014357649,0.0143549675,0.014358688,0.014359646,0.014362662
12207,0.0144599825,0.014466584,0.01446073,0.014462062,0.014464597,0.0144619,0.0144601595,0.014462137,0.014463368,0.014463138,0.014462075,0.0144634945,0.014462201,0.014461615,0.014459476,0.014460953
12208,0.014457648,0.014458867,0.014453454,0.014457265,0.014457287,0.014457298,0.014460774,0.0144573,0.014457103,0.014455083,0.0144563215,0.014459469,0.014456664,0.014459295,0.014455887,0.01445728
12209,0.014369825,0.014370406,0.014368687,0.014373657,0.0143712815,0.014371651,0.014369048,0.014368584,0.014370411,0.0143698575,0.014367137,0.014366234,0.01436825,0.014369073,0.014368493,0.014367132
12210,0.014388762,0.014393407,0.01439697,0.014394931,0.014396232,0.014390797,0.014395876,0.014390418,0.014392634,0.014391629,0.0143955285,0.014391425,0.014394612,0.0143930325,0.014394618,0.01439425
12211,0.01443923,0.014442488,0.014438064,0.0144416,0.014439205,0.014439718,0.014438127,0.014440169,0.014440438,0.014441052,0.014442013,0.014443113,0.014439763,0.014442715,0.014442053,0.014439935
12212,0.014437089,0.014438739,0.014437413,0.014438506,0.014439677,0.014437996,0.014440587,0.014436127,0.014435466,0.014434792,0.014439573,0.014439602,0.014437704,0.014438104,0.014437675,0.014436199
12213,0.014389954,0.014390061,0.014390156,0.014385617,0.014385645,0.014386591,0.014391637,0.014387123,0.014391005,0.014389682,0.014385543,0.01438973,0.01438922,0.014389222,0.014387861,0.014387561
12214,0.014232222,0.014228895,0.014233074,0.014237774,0.014235742,0.014235783,0.014230055,0.014232888,0.014235298,0.014235668,0.014235394,0.014235669,0.014231811,0.01423007,0.014233372,0.0142340725
12215,0.014316798,0.014315387,0.014316877,0.0143197905,0.014317699,0.014319708,0.014315638,0.014315189,0.014314944,0.01432087,0.014315459,0.01431956,0.014319576,0.014318529,0.014317592,0.014312594
12216,0.014360078,0.01435177,0.014352012,0.014361049,0.014358147,0.01436217,0.014357319,0.014357701,0.014361613,0.014355033,0.01436189,0.014355872,0.014358807,0.014353234,0.014356344,0.0143562015
12217,0.014328536,0.014331809,0.014328815,0.014328676,0.014326572,0.014326931,0.014330342,0.0143249575,0.014329489,0.014329783,0.014326767,0.014328316,0.0143287545,0.014328312,0.014331377,0.014331918
12218,0.01445927,0.014455495,0.01445798,0.014452174,0.0144527415,0.014455704,0.014460396,0.014454163,0.01445471,0.014456419,0.014450371,0.014457926,0.014456741,0.014458403,0.014455363,0.014457092
12219,0.014451869,0.014454333,0.014451287,0.014452381,0.014452187,0.014451687,0.014451102,0.014451439,0.014455364,0.014453015,0.014451858,0.014453927,0.014452747,0.014453033,0.0144523,0.014454197
12220,0.014368097,0.01436749,0.014363953,0.01436715,0.014367096,0.014365794,0.014362582,0.014366634,0.014363281,0.014361159,0.014365585,0.014366279,0.014365533,0.014367988,0.014359342,0.014364102
12221,0.014375517,0.014376815,0.014375896,0.014374715,0.014375565,0.014375073,0.014375028,0.014376047,0.01437351,0.014373485,0.014372934,0.014373961,0.014370073,0.014373761,0.014376626,0.014375371
12222,0.01447228,0.014477457,0.014474453,0.014476175,0.0144762285,0.01447787,0.014475039,0.014474683,0.014477967,0.014477021,0.014473838,0.01447629,0.01447116,0.014473563,0.014476543,0.0144756725
12223,0.014238129,0.014242046,0.014242333,0.014249218,0.014242555,0.014247579,0.014240881,0.014245752,0.014238253,0.014240019,0.014246914,0.014237694,0.014238874,0.014241535,0.014244181,0.014243936
12224,0.014287189,0.014292644,0.01428837,0.014284213,0.014293509,0.014288446,0.014292097,0.0142905135,0.014290911,0.014291963,0.014288409,0.014292519,0.014292992,0.014289255,0.0142926,0.014296815
12225,0.014302787,0.014299827,0.014301738,0.014293498,0.0143010225,0.0143007375,0.014301082,0.014298002,0.014297327,0.014299754,0.014298528,0.014296876,0.01429642,0.014298673,0.014301105,0.014301615
12226,0.014324087,0.01432881,0.014324148,0.0143244695,0.014326392,0.014324868,0.014326981,0.014327408,0.014328577,0.014329581,0.014327951,0.014327428,0.014325865,0.014326799,0.0143256,0.014326155
12227,0.01440336,0.014406373,0.014402406,0.014404712,0.014405353,0.014405502,0.014408482,0.0144077875,0.014405155,0.014401913,0.014405449,0.01440738,0.014407811,0.014408714,0.014407216,0.014406744
12228,0.014300482,0.014300727,0.014298536,0.014307321,0.014305961,0.01430262,0.014301055,0.014302994,0.014298499,0.014298515,0.014299024,0.014300923,0.0143004665,0.014301355,0.014298628,0.014300833
12229,0.014418237,0.014415379,0.014417654,0.014415881,0.014417243,0.0144167235,0.014414591,0.014413959,0.014413258,0.014417071,0.014415064,0.014417011,0.014415397,0.014413145,0.014417309,0.014414399
12230,0.014361473,0.014366977,0.014363503,0.0143664945,0.014361106,0.014359748,0.014364259,0.014362202,0.014356811,0.014364437,0.014365608,0.014362403,0.01435937,0.014364152,0.014361925,0.014361594
12231,0.014325713,0.014329115,0.014323929,0.014325411,0.014327678,0.014327938,0.0143249575,0.014320954,0.014326759,0.014324494,0.014316032,0.01432345,0.014321539,0.0143242935,0.014329493,0.014323465
12232,0.014311142,0.014310538,0.014311119,0.014309215,0.014308619,0.014307949,0.014307258,0.014310253,0.014309639,0.014305995,0.014308,0.014313569,0.014309395,0.014309963,0.014304991,0.014309933
12233,0.014379279,0.014380967,0.014379388,0.014381539,0.014382928,0.014381169,0.014380428,0.014381237,0.014380873,0.014381903,0.014381213,0.01438361,0.014384045,0.014382527,0.014381518,0.014379713
12234,0.014278131,0.014280645,0.014279868,0.014280926,0.014279003,0.014277831,0.014280685,0.014282303,0.014277349,0.01428226,0.014279958,0.014282172,0.014278796,0.014278867,0.014278491,0.014281005
12235,0.014353109,0.014356749,0.0143541135,0.014353933,0.014356605,0.014356921,0.01435432,0.014354569,0.01435647,0.014352692,0.0143568935,0.014355344,0.01435531,0.014351567,0.014355261,0.014355299
12236,0.014343007,0.014342179,0.014342293,0.01434446,0.014342843,0.014340018,0.014341671,0.014342572,0.014342563,0.014339956,0.014342098,0.014340588,0.014339717,0.014343396,0.014342282,0.014344247
