,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm
16092,0.00039145624,0.0003920446,0.0003919653,0.00039210462
16093,0.0004069621,0.00040784167,0.00040813608,0.00040800922
16094,0.0003700294,0.00037357144,0.000375251,0.00037610464
16095,0.0003801476,0.00038137104,0.00038104923,0.00038104507
16096,0.0003952787,0.00039607778,0.00039577848,0.00039621306
16097,0.00039658402,0.00039769907,0.000397804,0.00039818216
16098,0.0003865233,0.00038793302,0.0003880152,0.000388493
16099,0.0003806344,0.00038156618,0.00038142537,0.00038158958
16100,0.00039700296,0.0003977105,0.00039755044,0.00039792465
16101,0.00039060833,0.00039181433,0.00039247403,0.00039304345
16102,0.0004095615,0.00040994422,0.00040987125,0.0004098315
16103,0.00038316858,0.00038511815,0.0003854468,0.00038597404
16104,0.00038841422,0.00038974034,0.00039023114,0.00039097999
16105,0.0003932325,0.00039467085,0.0003949983,0.00039566826
16106,0.00045407432,0.00045428207,0.0004542471,0.00045428053
16107,0.00037953013,0.00038029108,0.000380237,0.0003805256
16108,0.00039335518,0.00039360524,0.00039370634,0.00039391324
16109,0.0004698439,0.0004694853,0.0004693903,0.0004694835
16110,0.0004088226,0.00040955175,0.00040965702,0.00041022556
16111,0.0003902075,0.00039165057,0.00039241754,0.00039258352
16112,0.00039662802,0.00039752212,0.0003975088,0.00039756196
16113,0.00046941242,0.00046949,0.0004695543,0.00046976612
16114,0.00036760097,0.00036939746,0.00036985977,0.00037067622
16115,0.00038804847,0.00038935718,0.00039039314,0.00039023795
16116,0.00039244353,0.00039260017,0.00039264275,0.00039308905
16117,0.00039997604,0.00040099493,0.00040074255,0.00040143076
16118,0.0004640323,0.0004642485,0.0004643003,0.00046438203
16119,0.0003891945,0.00039071948,0.00039122507,0.000391765
16120,0.00037717354,0.00037830975,0.00037846208,0.00037866554
16121,0.0003930284,0.00039369345,0.00039355992,0.00039410347
16122,0.0004581942,0.00045853542,0.00045825363,0.00045831516
16123,0.00038347067,0.00038389143,0.00038414577,0.0003836439
16124,0.0004680855,0.00046837362,0.0004685496,0.00046866352
16125,0.00038856643,0.00038965204,0.00039006458,0.00039043138
16126,0.00040136662,0.00040180868,0.0004014948,0.00040213024
16127,0.00037491176,0.00037624149,0.00037592294,0.00037636535
16128,0.00039324723,0.00039448892,0.00039450658,0.00039518776
16129,0.00038623976,0.00038725312,0.0003876553,0.000388258
16130,0.00039805146,0.0003986533,0.0003991264,0.00039945592
16131,0.0003872844,0.0003882841,0.00038808977,0.00038816233
16132,0.00039441392,0.000395206,0.0003954433,0.0003958086
