,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
252,0.97837996,0.97836936,0.97835785,0.9783499,0.9783511,0.9783393,0.9783354,0.9783342
253,0.9899691,0.9899617,0.9899569,0.98995245,0.98995125,0.9899541,0.98995245,0.9899513
254,0.90422803,0.90408826,0.9039179,0.90380216,0.9038039,0.90370303,0.9036172,0.90360826
255,0.73725265,0.7370562,0.7367184,0.7366448,0.73657656,0.73640037,0.7362562,0.73619276
256,0.975464,0.9754559,0.9754484,0.97544384,0.9754392,0.9754366,0.9754326,0.9754313
257,0.92154217,0.921408,0.92127776,0.921165,0.9211763,0.9210579,0.9210129,0.92099917
258,0.7521109,0.7519641,0.75174224,0.7516232,0.751606,0.75149125,0.7513647,0.7513791
259,0.9572985,0.9573046,0.9573101,0.95730996,0.95731086,0.9573132,0.9573223,0.9573207
260,0.7919712,0.79150975,0.79134154,0.7912385,0.79130155,0.7911144,0.79100055,0.7911526
261,0.7693625,0.7691191,0.768765,0.7685783,0.7685933,0.76838577,0.7682513,0.76821995
262,0.95269823,0.9526207,0.95256263,0.9524776,0.9524876,0.95245093,0.9524146,0.95241183
263,0.95865166,0.9586516,0.95865405,0.9586523,0.95865154,0.95865226,0.9586528,0.9586548
264,0.8813495,0.88106096,0.8808964,0.8807666,0.8807005,0.880565,0.88043493,0.88050354
265,0.7707989,0.77054286,0.77027375,0.77009827,0.7701137,0.7698885,0.76973283,0.76979005
266,0.8532082,0.852961,0.85279876,0.852541,0.8525047,0.85241294,0.8522435,0.85228366
267,0.7529035,0.7526407,0.7523379,0.7521188,0.7520587,0.7519983,0.7518842,0.75188625
268,0.7997551,0.79934096,0.7989457,0.7989639,0.79882944,0.7988036,0.7986282,0.7986545
269,0.92707145,0.9269544,0.9268032,0.9267224,0.92673683,0.92667276,0.92654246,0.9265771
270,0.9252262,0.92505425,0.9248963,0.9247877,0.92478096,0.92471313,0.9246118,0.9246604
271,0.97420216,0.974199,0.9741947,0.9741889,0.9741873,0.9741825,0.97418267,0.97418594
272,0.7673956,0.76714647,0.7669958,0.76692235,0.766757,0.76658845,0.7665026,0.7665469
