,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm
539,0.20274092,0.2030987,0.20299226,0.20324418
540,0.24661978,0.24635234,0.24659188,0.24703601
541,0.3361086,0.3361615,0.33617803,0.33637968
542,0.2658276,0.2654396,0.26532793,0.26601726
543,0.3709844,0.3725242,0.37612465,0.37657276
544,0.25042397,0.2502503,0.25030103,0.25056002
545,0.5629447,0.5632342,0.5635933,0.5638522
546,0.2567697,0.2573336,0.25748745,0.25752982
547,0.35280424,0.35298696,0.3532521,0.3552698
548,0.36386997,0.36418176,0.3643436,0.36487818
549,0.23694357,0.23740749,0.2373876,0.23770522
550,0.27921394,0.2797815,0.28015685,0.28042838
551,0.27153635,0.27021652,0.26937187,0.26934096
552,0.9645381,0.96451503,0.9644931,0.96450055
553,0.5137489,0.514008,0.51470876,0.5153919
554,0.25308424,0.25315875,0.25320864,0.2535222
555,0.2473684,0.24749526,0.24747899,0.2481195
556,0.5482189,0.5482867,0.54873466,0.5490431
557,0.2220286,0.2217796,0.2215986,0.22234039
558,0.30878624,0.30882215,0.30952066,0.3096117
559,0.29865518,0.29845056,0.2979876,0.29862878
560,0.23855668,0.23803061,0.23740873,0.23791797
561,0.26807758,0.26834834,0.26872885,0.26921225
562,0.97818977,0.97816926,0.9781595,0.9781663
563,0.24563095,0.24672091,0.24692403,0.2476121
564,0.5245404,0.5250036,0.5253543,0.52573204
565,0.24774578,0.24818823,0.2483113,0.24913678
566,0.23558918,0.23568967,0.23595798,0.23592344
567,0.2808276,0.28097034,0.28085104,0.28078398
568,0.2609725,0.25825006,0.25661665,0.25731832
569,0.21886578,0.21978578,0.21998458,0.22029698
570,0.29760057,0.2974581,0.29773015,0.29742083
571,0.25161994,0.25185907,0.25173613,0.2521778
572,0.23554733,0.23604847,0.23615511,0.23628187
573,0.27152744,0.27182755,0.2718958,0.27191657
574,0.22070235,0.22160286,0.2216983,0.22222541
575,0.49473614,0.49560934,0.49638695,0.4970347
576,0.22859871,0.22876537,0.22920647,0.2291771
577,0.27419657,0.2743665,0.2749677,0.27562737
578,0.23205084,0.23234767,0.23282225,0.23327842
579,0.22631449,0.22666608,0.22674683,0.22725499
580,0.24897818,0.24858363,0.24870926,0.24915305
581,0.25182402,0.25252983,0.25256738,0.25333926
582,0.2318273,0.23178631,0.2315272,0.23189683
583,0.23460843,0.23511055,0.23556639,0.23612708
584,0.2639773,0.26320934,0.26234835,0.26200065
585,0.23856363,0.23853426,0.2383503,0.2384082
586,0.25536498,0.25578213,0.25610262,0.25653905
587,0.3082963,0.30837378,0.30876902,0.30949616
588,0.23974352,0.24008328,0.24001895,0.2405314
589,0.21235757,0.21270105,0.21270613,0.21349646
590,0.24615845,0.24631035,0.24660532,0.24733336
591,0.2767193,0.27825755,0.27967227,0.2803174
592,0.26309258,0.26281294,0.26218173,0.26237255
593,0.2554594,0.25457358,0.25423175,0.25447738
594,0.5574939,0.55776703,0.55821776,0.5585971
595,0.53746444,0.5376871,0.53805083,0.5385542
596,0.3027933,0.3029806,0.30351555,0.30384928
597,0.36736503,0.3679588,0.36869156,0.3692731
598,0.24261124,0.24304357,0.24334134,0.24333288
599,0.20567161,0.20636654,0.20687559,0.2072338
600,0.22588561,0.22649364,0.22655734,0.22667114
601,0.2419349,0.24282138,0.24292856,0.24384196
602,0.2444423,0.24481316,0.24481477,0.24535495
603,0.2049804,0.20511425,0.20520808,0.20528781
604,0.55139697,0.55130327,0.55127436,0.5513864
605,0.46375185,0.46390885,0.4640739,0.4646561
606,0.33394495,0.33393028,0.33413917,0.3346593
607,0.24971133,0.24985294,0.24986172,0.25056878
608,0.22819948,0.22865395,0.2292527,0.22993828
609,0.32915005,0.32920825,0.32933307,0.32951254
610,0.24712959,0.24722193,0.24704601,0.24700649
611,0.23518334,0.23533672,0.2352262,0.2354429
612,0.2452389,0.24507007,0.24560595,0.24650511
613,0.24473016,0.24518682,0.24542384,0.24497926
614,0.21524689,0.21550594,0.21600695,0.21638258
615,0.34671572,0.3476469,0.34824157,0.34769034
616,0.23289946,0.23321539,0.23319216,0.23345952
617,0.38017178,0.37957305,0.37979653,0.38020095
618,0.22504997,0.22513323,0.22532824,0.22567165
619,0.31886086,0.3193177,0.31989583,0.32039508
620,0.20460555,0.20469657,0.20458777,0.20525108
621,0.34624934,0.3424854,0.34029195,0.3386708
622,0.3133275,0.31434178,0.3149072,0.31594747
623,0.3217502,0.32228854,0.32315233,0.3235515
624,0.23682085,0.23709165,0.23772219,0.23754086
625,0.32083917,0.3197947,0.31941828,0.31954855
626,0.20877151,0.20880128,0.20846014,0.20901236
627,0.27562734,0.27622584,0.27628282,0.2765335
628,0.4188446,0.41882247,0.41903985,0.41939583
629,0.2425492,0.2422037,0.24208924,0.24234918
630,0.2705027,0.2708691,0.27125996,0.27139637
631,0.2655274,0.26548326,0.26576906,0.2657624
632,0.33685625,0.33704853,0.3370815,0.3373301
633,0.27119896,0.2710401,0.2711983,0.2711087
634,0.2411714,0.2414052,0.24136795,0.24127118
635,0.31824556,0.31890756,0.31959823,0.31985834
636,0.59123725,0.59158623,0.5916791,0.5920946
637,0.2116529,0.21183982,0.21210894,0.21228129
638,0.24150212,0.24185407,0.24162053,0.2423995
639,0.23113358,0.23126097,0.23105189,0.23115762
640,0.22152747,0.22175334,0.2221401,0.22216992
641,0.23564547,0.23562856,0.23615761,0.23631229
642,0.22945741,0.23002225,0.2300713,0.23033027
643,0.23654997,0.23617534,0.23566623,0.23586133
644,0.22969022,0.22956759,0.2296561,0.22940873
645,0.54589224,0.5462843,0.54640853,0.5468562
646,0.5055879,0.5059887,0.5066812,0.50678515
647,0.2610921,0.2598251,0.2591388,0.2598263
648,0.23488365,0.23519458,0.23482583,0.23540384
649,0.20827281,0.20793591,0.20789188,0.20827863
650,0.37757537,0.378036,0.3787068,0.379423
651,0.21070275,0.21115753,0.21154526,0.21224166
652,0.2556776,0.2566311,0.25707754,0.25726086
653,0.46057254,0.460608,0.46072876,0.46105617
654,0.2794648,0.2793049,0.27912614,0.2792347
655,0.21718553,0.21750465,0.21767093,0.21833484
656,0.23524514,0.23531456,0.23535375,0.23604581
657,0.34443957,0.34473342,0.34515327,0.3450786
658,0.28493178,0.2852415,0.2850916,0.28572664
659,0.25335774,0.25274545,0.25311396,0.25380847
660,0.22856836,0.2287626,0.22922061,0.22944084
661,0.6121018,0.61208797,0.61226535,0.61259985
662,0.35791695,0.35853496,0.35898817,0.35955682
663,0.29922575,0.29769376,0.29740974,0.29781178
664,0.26831913,0.26888224,0.26985925,0.27026907
665,0.37467834,0.375305,0.37591198,0.37588772
666,0.22148517,0.2218257,0.22207777,0.22194488
667,0.35531104,0.3559413,0.3567276,0.35706258
668,0.2835128,0.283498,0.28359538,0.28317365
669,0.23812813,0.23830466,0.23837323,0.23929876
670,0.23383683,0.23434521,0.2347078,0.23527654
671,0.52505827,0.52502936,0.5253897,0.52608216
672,0.51428694,0.51478183,0.5154767,0.515687
673,0.23753096,0.2379107,0.23837471,0.23875424
674,0.22466028,0.22499499,0.2250828,0.22543207
675,0.25598773,0.25638554,0.25669873,0.25706282
676,0.3312879,0.3295604,0.32957777,0.32840717
677,0.24392898,0.24385568,0.24381502,0.24417667
678,0.4119363,0.41242218,0.4127671,0.4130179
679,0.35764807,0.35798362,0.3586872,0.3588961
680,0.21196514,0.21220349,0.21244335,0.21288012
681,0.24432129,0.24476558,0.24525714,0.24587038
682,0.24646463,0.24639459,0.24651508,0.24653636
683,0.22918567,0.22972691,0.2302535,0.23054913
684,0.4896377,0.4895857,0.48997435,0.49046063
685,0.2569612,0.25770468,0.25790507,0.25823426
686,0.19330287,0.19299945,0.19318849,0.19359784
687,0.24899577,0.24839729,0.24828407,0.24880132
688,0.33558843,0.33595264,0.33677337,0.337631
689,0.20755583,0.2073293,0.20730677,0.20741078
690,0.40158188,0.40180534,0.40287966,0.40340516
691,0.23185952,0.23236614,0.23257121,0.23303106
692,0.36388373,0.36424318,0.36412665,0.3645582
693,0.21211419,0.21281496,0.21367201,0.21373138
694,0.23596251,0.23596366,0.235844,0.2356874
695,0.21357876,0.21433832,0.21463145,0.21494894
696,0.32376972,0.32358268,0.32315406,0.3236876
697,0.39761084,0.39767817,0.39804637,0.39850685
698,0.39654148,0.41749358,0.4383415,0.4382777
699,0.22521216,0.22561707,0.2255527,0.22593895
700,0.22330114,0.22325772,0.22315465,0.22345935
701,0.3439935,0.34439373,0.34467632,0.34525862
702,0.22030888,0.2203063,0.22046085,0.22078557
703,0.34914017,0.34952644,0.34963495,0.34997642
704,0.6931615,0.6931721,0.6933554,0.6936135
705,0.50628877,0.5065032,0.5071251,0.5074003
706,0.41092333,0.4104971,0.4107721,0.41181085
707,0.24985845,0.24984244,0.25023475,0.2503664
708,0.4434143,0.4438225,0.44395742,0.44440103
709,0.28611976,0.2854436,0.28507662,0.2848362
710,0.2369354,0.23649165,0.23584469,0.2366035
711,0.4482507,0.4483001,0.4490782,0.44935337
712,0.3092102,0.31004396,0.31148648,0.31009522
713,0.23603985,0.2362334,0.23657647,0.23693855
714,0.22850987,0.22909163,0.22955234,0.22988373
715,0.23601812,0.23599774,0.23659173,0.23651408
716,0.23739073,0.23742373,0.23753658,0.23836264
717,0.25034922,0.25070226,0.25087523,0.25176093
718,0.27493167,0.2741506,0.27423307,0.2739931
719,0.25707075,0.25704607,0.2571162,0.25737754
720,0.2604258,0.2599974,0.2596637,0.25971875
721,0.26657102,0.2651559,0.2638145,0.2638746
722,0.27124447,0.27135053,0.271591,0.27228385
723,0.63318545,0.6334738,0.6337725,0.6340999
724,0.2315056,0.2320601,0.23188782,0.23209408
725,0.59490585,0.5953943,0.59580946,0.5960734
726,0.21334043,0.21443477,0.21584429,0.216243
727,0.34650603,0.34647307,0.3464182,0.3464175
728,0.302783,0.30292484,0.3031374,0.30369887
729,0.24036919,0.24048856,0.24065451,0.240882
730,0.2375181,0.23757783,0.23793072,0.23840033
731,0.25371933,0.25425312,0.2544239,0.25513265
732,0.3722614,0.37149346,0.37208372,0.37214893
733,0.30517143,0.30430374,0.30381057,0.30456364
734,0.26415673,0.2643652,0.2644712,0.26469865
735,0.24619824,0.24636602,0.24686858,0.24706927
736,0.44110236,0.44186726,0.44264013,0.44299164
737,0.22675334,0.22696319,0.22688784,0.22770974
738,0.22770983,0.22829078,0.22843668,0.22874096
739,0.25086468,0.25127026,0.25113353,0.25122955
740,0.24872635,0.24889565,0.24908438,0.24910326
741,0.28705937,0.2874139,0.28820783,0.2885391
742,0.29647148,0.2968648,0.29672083,0.29694337
743,0.24294432,0.24292643,0.24275465,0.24360842
744,0.2893769,0.28813982,0.28842193,0.28793335
745,0.32749614,0.32664198,0.32678187,0.32734394
746,0.24509326,0.2462828,0.24754393,0.24823973
747,0.23207489,0.23238091,0.23263098,0.23277217
748,0.23349838,0.2341026,0.23433249,0.2345606
749,0.3340683,0.33425912,0.33451876,0.3354257
750,0.2525598,0.25288692,0.25372297,0.25378427
751,0.8036411,0.8036346,0.8037308,0.80388886
752,0.21985832,0.22067186,0.22125193,0.22197315
753,0.4343363,0.43423486,0.43469566,0.43517107
754,0.28504074,0.28507462,0.285559,0.28584677
755,0.2914931,0.28942904,0.28756627,0.2861192
756,0.42132553,0.4201478,0.41986632,0.42107454
757,0.28845733,0.28871968,0.28897226,0.28932285
758,0.21982546,0.22013517,0.22001168,0.21999358
759,0.50336814,0.50315267,0.5034707,0.50375676
760,0.27817562,0.27753136,0.27719986,0.27721328
761,0.36597204,0.36584297,0.3664761,0.36689016
762,0.3085832,0.30875435,0.309094,0.30950716
763,0.24680576,0.24677576,0.24731696,0.24728066
764,0.23511608,0.2355895,0.2356506,0.23603058
765,0.4519471,0.4519732,0.45204684,0.4525583
766,0.24661367,0.24694394,0.24673028,0.24722236
767,0.26710114,0.26678705,0.26676488,0.26654086
768,0.23134321,0.2314336,0.23187977,0.23162769
769,0.23210596,0.23234113,0.23260958,0.23276038
770,0.45666543,0.45697412,0.45676595,0.45709434
771,0.28052428,0.2811586,0.28136247,0.28132918
772,0.3491758,0.34911284,0.3491666,0.34978145
773,0.38544825,0.3858992,0.38630268,0.38675997
774,0.27425674,0.27423674,0.27420786,0.27442083
775,0.23373848,0.23423599,0.23420095,0.2340688
776,0.25007176,0.25002378,0.24982166,0.25024718
777,0.43934724,0.43999383,0.43989506,0.4404489
778,0.418883,0.41869923,0.41918254,0.41927445
779,0.23544279,0.23495953,0.23462297,0.23535314
780,0.27700597,0.27787223,0.2781,0.2776976
781,0.35105222,0.351029,0.35135254,0.3515162
782,0.23623629,0.2361611,0.23559844,0.23670109
783,0.2530327,0.25308502,0.2531823,0.25335726
784,0.25443882,0.25451708,0.2546037,0.25474855
785,0.2455218,0.2467581,0.24873818,0.2501642
786,0.23741166,0.23756179,0.23757191,0.23767084
787,0.2760007,0.27500084,0.274725,0.2750466
788,0.3833422,0.38283604,0.38176748,0.38488337
789,0.26825497,0.26805037,0.26803374,0.26852533
790,0.39504167,0.39500928,0.39539596,0.39559707
791,0.28462926,0.28493518,0.28462186,0.285734
792,0.24944048,0.24917473,0.24905129,0.24895002
793,0.24472013,0.24489029,0.24485151,0.24494494
794,0.5298784,0.52974063,0.5294737,0.53004104
795,0.36702225,0.3672222,0.36760446,0.36806303
796,0.27011842,0.26978564,0.270239,0.27059802
797,0.24654518,0.24675137,0.24720445,0.24751307
798,0.27641088,0.27689558,0.27661398,0.27708465
799,0.2379219,0.2385811,0.23853943,0.23883499
800,0.24182257,0.24215758,0.24215712,0.24248998
801,0.2629886,0.26298806,0.26316157,0.2630416
802,0.23322448,0.23286158,0.23280485,0.23264152
803,0.2535478,0.25373062,0.25387695,0.2542808
804,0.25055072,0.25008667,0.24969465,0.24981521
805,0.25511646,0.25484213,0.25444323,0.25491154
806,0.21066844,0.21048468,0.21001421,0.21025525
807,0.22807729,0.22843428,0.22844155,0.2284542
808,0.2641274,0.26373807,0.26317143,0.26327774
809,0.25576788,0.25634658,0.25693998,0.2570818
810,0.68626803,0.67882365,0.6748831,0.6730076
811,0.2399491,0.24109274,0.24165753,0.24244209
812,0.2025609,0.20260893,0.20310582,0.20352289
813,0.25205603,0.25288266,0.25335935,0.25380635
814,0.85963374,0.8595953,0.8596589,0.8598183
815,0.35815218,0.35604668,0.35403457,0.35350814
816,0.22354542,0.2238763,0.22420356,0.22421928
817,0.29599872,0.29646906,0.29683658,0.29723164
818,0.24955936,0.25044075,0.2504329,0.25132403
819,0.36291015,0.36285436,0.36349675,0.3634816
820,0.20274022,0.20288302,0.20266938,0.20282045
821,0.2749549,0.2759716,0.27588245,0.27634978
822,0.45624945,0.45662954,0.4571432,0.45762885
823,0.35661712,0.35703808,0.35750073,0.357846
824,0.21392988,0.21398439,0.21376571,0.21400194
825,0.25482136,0.2548662,0.2550651,0.25524116
826,0.33220375,0.33226103,0.3322922,0.3324726
827,0.31831044,0.31098783,0.30305326,0.3052985
828,0.440733,0.44047126,0.4408181,0.4411124
829,0.2368384,0.23696248,0.23731925,0.23746036
830,0.28773454,0.28602463,0.28458944,0.28401121
831,0.2703871,0.27069223,0.2707148,0.27128395
832,0.25348723,0.25365135,0.25339898,0.25385633
833,0.26500967,0.26531708,0.26585674,0.2662983
834,0.23309155,0.2315574,0.22995725,0.23019099
835,0.24459772,0.24541774,0.24599864,0.24659622
836,0.23873197,0.23895144,0.23890634,0.23936243
837,0.24405304,0.2456254,0.24794649,0.24873927
838,0.2649152,0.2644783,0.26423094,0.26404822
839,0.22383504,0.2238593,0.22348058,0.22380151
840,0.24339455,0.24487828,0.24619815,0.24680236
841,0.23402083,0.23395696,0.23356733,0.23428039
842,0.24994619,0.24947983,0.2487193,0.24864544
843,0.23469912,0.23463711,0.23471525,0.23490982
844,0.27394894,0.27401125,0.27375212,0.2738332
845,0.24249212,0.242783,0.24296236,0.2432851
846,0.21888958,0.21899958,0.21902078,0.21889569
847,0.29482493,0.29375634,0.29291463,0.29185656
848,0.25246456,0.25094816,0.24938889,0.24856132
849,0.2208684,0.22114058,0.2210258,0.2214177
850,0.25331655,0.25324473,0.2536083,0.25349277
851,0.25550914,0.25560868,0.25676066,0.25712782
852,0.22444859,0.22453235,0.22452693,0.22487761
853,0.24706352,0.24728914,0.24769859,0.24807863
854,0.25943595,0.2596035,0.25985327,0.26055327
855,0.37121004,0.37173522,0.37175676,0.37237254
856,0.36427817,0.3642669,0.36463156,0.36591065
857,0.24569246,0.2458154,0.24581511,0.24603108
858,0.25385824,0.25429475,0.2547469,0.25506163
859,0.38125166,0.38073328,0.38089883,0.38123727
860,0.23961805,0.2399966,0.24062787,0.24079284
861,0.2713527,0.2714559,0.27131808,0.27134365
862,0.3001363,0.29913822,0.29960406,0.300501
863,0.24813664,0.24904892,0.24937779,0.24988273
864,0.23988406,0.2400595,0.24006186,0.24000148
865,0.23156515,0.231931,0.23190506,0.2323958
866,0.25273424,0.25311938,0.2530988,0.25361174
867,0.19337742,0.19353303,0.19367151,0.19399188
868,0.4185956,0.41925272,0.4192039,0.41994804
869,0.22320671,0.22366302,0.22396193,0.22414814
870,0.25400516,0.2533628,0.25311783,0.25331825
871,0.23518904,0.23547931,0.23559913,0.23594823
872,0.22744834,0.227972,0.22860536,0.22840099
873,0.24547346,0.24542116,0.24530368,0.24541846
874,0.24971798,0.25023463,0.2498669,0.25033978
875,0.4669261,0.46720523,0.46761838,0.46800604
876,0.20135465,0.20156284,0.20171386,0.2023933
877,0.21469738,0.21501829,0.2153203,0.21545584
878,0.2554483,0.25599688,0.25614068,0.25616926
879,0.26462826,0.26500618,0.26517582,0.26537976
880,0.25292248,0.25341734,0.2535356,0.25364208
881,0.2804143,0.2810016,0.28115124,0.28140315
882,0.25175706,0.25189626,0.2517849,0.25189853
883,0.2357532,0.23565961,0.23560508,0.2361954
884,0.21869393,0.21862796,0.2182329,0.21848881
885,0.2503064,0.250573,0.25079337,0.2504724
886,0.22984706,0.23027152,0.23031822,0.23036931
887,0.23800714,0.23824033,0.23839165,0.23839708
888,0.2359814,0.23673613,0.23676182,0.23737918
889,0.22897874,0.22875887,0.22877488,0.22902335
890,0.23309653,0.23309009,0.23391555,0.23416549
891,0.21254238,0.2128639,0.21300758,0.21319112
892,0.22766168,0.22804071,0.22826892,0.22817522
893,0.4843262,0.48436433,0.48461032,0.4846087
894,0.32173854,0.32178426,0.32193545,0.3223258
895,0.24480993,0.24489571,0.24383123,0.24563397
896,0.34834474,0.34834602,0.34859085,0.34912378
897,0.35062563,0.3507178,0.35134444,0.3519699
898,0.25648975,0.25652727,0.25688648,0.25738874
899,0.5487411,0.54923815,0.54968876,0.5502668
900,0.2180489,0.21795508,0.21843967,0.21846369
901,0.22954503,0.2297953,0.23035707,0.23057103
902,0.5383987,0.53860354,0.53851855,0.5392504
903,0.5554571,0.5557533,0.5558849,0.5560284
904,0.22084332,0.22085035,0.22073203,0.22133642
905,0.2438919,0.24363841,0.24323477,0.2434585
906,0.35309243,0.35308778,0.35318834,0.35371536
907,0.22190864,0.22205284,0.22223754,0.22238266
908,0.22978416,0.23000315,0.22994474,0.23030308
909,0.21531719,0.21564099,0.21597,0.21645549
910,0.25063354,0.25079304,0.2510509,0.25123122
911,0.21614894,0.21627437,0.2159307,0.21571368
912,0.43984222,0.44012904,0.44088712,0.44105384
913,0.30749357,0.30807814,0.3084728,0.30895016
914,0.22499369,0.22569945,0.22663194,0.22691457
915,0.27708098,0.2776119,0.27744186,0.2779889
916,0.23241284,0.23266481,0.23299609,0.2333324
917,0.28064165,0.28083783,0.28164434,0.2822347
918,0.5393471,0.5398606,0.5401383,0.5408976
919,0.2231617,0.22303532,0.22256278,0.22276017
920,0.2371711,0.23744783,0.23753577,0.23773894
921,0.3879501,0.38813072,0.38861892,0.38967294
922,0.25628558,0.25642446,0.25652114,0.25660723
923,0.3380309,0.3355195,0.33445022,0.3333505
924,0.96315914,0.9631135,0.96310836,0.96311903
925,0.20108396,0.20148294,0.20160323,0.20196073
926,0.30712435,0.3070594,0.30742097,0.30802915
927,0.21522544,0.21530838,0.21531017,0.21538237
928,0.21879183,0.21939214,0.21954976,0.21983829
929,0.3148532,0.31530854,0.3168229,0.31678298
930,0.22794671,0.22773196,0.227644,0.22777979
931,0.40293577,0.40303046,0.40337673,0.4038727
932,0.21879536,0.21901025,0.21927215,0.21960697
933,0.23853849,0.23827697,0.23843637,0.2380757
934,0.23983021,0.23916076,0.23861831,0.23857467
935,0.25173652,0.25225848,0.25237116,0.2525356
936,0.29709926,0.2976789,0.29793835,0.2981029
937,0.2311445,0.23139541,0.2312558,0.23149408
938,0.27392533,0.27441138,0.2745777,0.2755771
939,0.27369675,0.2740368,0.27393383,0.27380028
940,0.21942371,0.21926187,0.21879476,0.21933648
941,0.26576832,0.26343945,0.26128384,0.26027927
942,0.24378975,0.24410753,0.24387409,0.24419536
943,0.24240367,0.2432493,0.24514073,0.24371175
944,0.28596565,0.28627968,0.2861978,0.28625113
945,0.21979232,0.21995878,0.21996789,0.22036289
946,0.26351342,0.2633875,0.26291746,0.26403168
947,0.2243205,0.22490774,0.22525424,0.22560984
948,0.24183828,0.24254292,0.24272664,0.2430816
949,0.22572856,0.22638111,0.22622085,0.22663273
950,0.32965085,0.32924595,0.33052567,0.33268738
951,0.23409525,0.2345144,0.23485051,0.23525809
952,0.24158944,0.24167445,0.24168663,0.24170531
953,0.24702264,0.24672438,0.24653625,0.24681252
954,0.54425853,0.54447514,0.54517967,0.5456807
955,0.23043382,0.23062769,0.23085316,0.23118657
956,0.32509446,0.32507333,0.3258807,0.32551786
957,0.2612539,0.26111993,0.2619314,0.262591
958,0.4895316,0.48922676,0.48955512,0.49016765
959,0.23051667,0.23050556,0.23051481,0.23100781
960,0.2967055,0.29680344,0.29702842,0.29661736
961,0.22653432,0.22665879,0.22673534,0.22698298
